,Offset,age,Medu,Fedu,freetime,goout,Dalc,Walc,health,absences,Mjob_0,Mjob_1,Mjob_2,Mjob_3,Mjob_4,Fjob_0,Fjob_1,Fjob_2,Fjob_3,Fjob_4,reason_0,reason_1,reason_2,reason_3,G1,G2,G3
338,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,-2.074296214135297,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18,19,19
339,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,0.7798767391660624,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,15,15
340,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,0.7798767391660624,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,15,15
341,1,1.8518253168399978,1.30920583242787,1.5395279876548638,-0.17151424526772402,0.6932502514632959,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.35758723640205586,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14,13,13
342,1,1.0309000226943976,1.30920583242787,0.6303799767467595,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13,14,14
343,1,1.0309000226943976,1.30920583242787,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,17,17
344,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,-1.0077683239608213,0.538138217476116,-0.21833992984821768,-1.75363435271088,-0.7885512409051836,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18,18,17
345,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-1.1229052297015105,0.6932502514632959,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,15,15
346,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-2.074296214135297,-1.8582776116728796,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,13,13
347,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,7,8
348,1,0.20997472854879742,1.30920583242787,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,16,16
349,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18,18,18
350,1,1.8518253168399978,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,10,11
351,1,2.6727506109855983,0.4278006610111815,-0.2787680341613449,1.7312677235998488,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14,15,15
352,1,1.8518253168399978,0.4278006610111815,0.6303799767467595,1.7312677235998488,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10,10,11
353,1,1.0309000226943976,-1.3350096818221955,1.5395279876548638,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,10,11
354,1,1.0309000226943976,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.35758723640205586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12,12,15
355,1,0.20997472854879742,-0.453604510405507,0.6303799767467595,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,12,14
356,1,0.20997472854879742,1.30920583242787,1.5395279876548638,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,0,0,0,0,1,0,0,0,0,1,1,0,0,0,15,16,17
357,1,1.0309000226943976,1.30920583242787,0.6303799767467595,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14,15,17
358,1,1.0309000226943976,1.30920583242787,0.6303799767467595,-1.1229052297015105,0.6932502514632959,-0.543136405254532,1.3388316577506099,-1.75363435271088,0.9353047771073273,0,1,0,0,0,0,0,0,1,0,1,0,0,0,12,12,15
359,1,0.20997472854879742,0.4278006610111815,1.5395279876548638,-0.17151424526772402,0.6932502514632959,0.538138217476116,2.1174174515500237,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15,15,17
360,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-2.074296214135297,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.9353047771073273,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11,12,14
361,1,1.8518253168399978,1.30920583242787,-0.2787680341613449,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,1.150786779358891,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11,10,10
362,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,0.6932502514632959,1.619412840206764,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,12,11,13
363,1,1.0309000226943976,0.4278006610111815,1.5395279876548638,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,12,14
364,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.35758723640205586,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14,15,17
365,1,0.20997472854879742,1.30920583242787,0.6303799767467595,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,2.2281967906167104,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15,14,17
366,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,12,13
367,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-1.0621952914050714,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11,12,14
368,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-1.1229052297015105,1.5437595391753545,1.619412840206764,1.3388316577506099,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,9,11
369,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,2.700687462937412,0.560245863951196,1.0121218925123545,1.7972327861135826,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,10,11
370,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,9
371,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,1.5437595391753545,0.538138217476116,1.3388316577506099,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,10,10
372,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14,13,13
373,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,0.538138217476116,-0.21833992984821768,-0.3707562300992627,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,11,10
374,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,0.538138217476116,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17,18,17
375,1,0.20997472854879742,-2.216414853238884,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,0,1,0,0,14,14,15
376,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,14,14
377,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13,14,13
378,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,-0.17151424526772402,1.5437595391753545,1.619412840206764,2.1174174515500237,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17,18,17
379,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,3.78196208566806,2.1174174515500237,0.32068283120654595,-0.35758723640205586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11,10,10
380,1,0.20997472854879742,1.30920583242787,1.5395279876548638,0.7798767391660624,0.6932502514632959,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,0,0,0,0,1,0,0,0,1,0,1,0,0,0,13,12,13
381,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,0.07337676810107183,0,0,0,0,1,0,0,0,0,1,1,0,0,0,15,14,15
382,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,-1.1229052297015105,1.5437595391753545,0.538138217476116,2.1174174515500237,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11,12,11
383,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,1.7312677235998488,1.5437595391753545,0.538138217476116,1.3388316577506099,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,11,12
384,1,1.8518253168399978,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11,10,10
385,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,9,10
386,1,0.20997472854879742,-0.453604510405507,1.5395279876548638,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,15,15,15
387,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,0.5043407726041995,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,14,15
388,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,0.32068283120654595,0.9353047771073273,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,11,12
389,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10,9,12
390,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,0.32068283120654595,0.5043407726041995,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14,13,14
391,1,0.20997472854879742,0.4278006610111815,1.5395279876548638,0.7798767391660624,1.5437595391753545,-0.543136405254532,0.560245863951196,1.0121218925123545,0.9353047771073273,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11,13,14
392,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12,13,15
393,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14,14,15
394,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,14,16
395,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,0,0,0,0,1,0,0,0,1,0,0,1,0,0,12,12,13
396,1,1.0309000226943976,0.4278006610111815,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,0.5043407726041995,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,16,17
397,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.21833992984821768,0.32068283120654595,3.090124799622966,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,12,14
398,1,1.0309000226943976,-0.453604510405507,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11,12,14
399,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,0.538138217476116,0.560245863951196,-1.75363435271088,0.07337676810107183,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,16,17
400,1,1.0309000226943976,1.30920583242787,0.6303799767467595,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,0.32068283120654595,0.07337676810107183,0,0,0,0,1,0,0,0,1,0,1,0,0,0,15,14,17
401,1,1.0309000226943976,1.30920583242787,0.6303799767467595,0.7798767391660624,1.5437595391753545,0.538138217476116,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,14,13,14
402,1,0.20997472854879742,1.30920583242787,0.6303799767467595,0.7798767391660624,-0.15725903624876267,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11,12,13
403,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,0.538138217476116,-0.21833992984821768,-1.75363435271088,1.366268781610455,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12,15,15
404,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,1.5437595391753545,0.538138217476116,1.3388316577506099,0.32068283120654595,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12,16,16
405,1,1.8518253168399978,-0.453604510405507,0.6303799767467595,-1.1229052297015105,-0.15725903624876267,1.619412840206764,1.3388316577506099,1.0121218925123545,2.659160795119838,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,11,11
406,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,-2.074296214135297,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.5043407726041995,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10,13,13
407,1,3.4936759051311985,1.30920583242787,1.5395279876548638,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,12,12
408,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,0.7798767391660624,0.6932502514632959,-0.543136405254532,0.560245863951196,-0.3707562300992627,1.5817507838620188,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,11,12
409,1,1.0309000226943976,0.4278006610111815,1.5395279876548638,-0.17151424526772402,1.5437595391753545,-0.543136405254532,1.3388316577506099,-1.0621952914050714,1.150786779358891,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,14,15
410,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13,17,17
411,1,0.20997472854879742,1.30920583242787,1.5395279876548638,0.7798767391660624,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.35758723640205586,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12,15,15
412,1,1.0309000226943976,1.30920583242787,-0.2787680341613449,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,14,17,17
413,1,3.4936759051311985,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,3.78196208566806,-0.21833992984821768,0.32068283120654595,3.736570806377657,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,10
414,1,2.6727506109855983,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,0.560245863951196,-0.3707562300992627,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,15,15
415,1,1.8518253168399978,1.30920583242787,1.5395279876548638,-1.1229052297015105,1.5437595391753545,2.700687462937412,1.3388316577506099,1.0121218925123545,0.2888587703526357,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,10,11
416,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.21833992984821768,1.0121218925123545,1.366268781610455,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,18,18
417,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,0.2888587703526357,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14,17,17
418,1,1.0309000226943976,-0.453604510405507,0.6303799767467595,-2.074296214135297,-0.15725903624876267,2.700687462937412,2.1174174515500237,0.32068283120654595,2.0127147883651464,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13,14,14
419,1,1.8518253168399978,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,1.3388316577506099,0.32068283120654595,1.366268781610455,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,11,11
420,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-2.074296214135297,0.6932502514632959,-0.543136405254532,0.560245863951196,0.32068283120654595,1.366268781610455,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,17,17
421,1,2.6727506109855983,-1.3350096818221955,-2.0970640559775537,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,1.0121218925123545,0.2888587703526357,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,10,10
422,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,-2.074296214135297,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,-1.75363435271088,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,13,13
423,1,-0.6109505655968028,-1.3350096818221955,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,1.5817507838620188,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,11,11
424,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12,12,12
425,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,0.5043407726041995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,10,10
426,1,-1.431875859742403,0.4278006610111815,0.6303799767467595,0.7798767391660624,0.6932502514632959,0.538138217476116,0.560245863951196,1.0121218925123545,0.07337676810107183,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,10,11
427,1,-0.6109505655968028,-0.453604510405507,0.6303799767467595,1.7312677235998488,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,16,17,17
428,1,-1.431875859742403,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,8,9
429,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,0.560245863951196,-1.0621952914050714,0.2888587703526357,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,11,11
430,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10,11,11
431,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,1.7312677235998488,0.6932502514632959,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,10,10
432,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,6,7
433,1,-1.431875859742403,1.30920583242787,1.5395279876548638,1.7312677235998488,-1.8582776116728796,1.619412840206764,2.1174174515500237,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,13,14,14
434,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,9,11
435,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,10,10
436,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,0.07337676810107183,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,7,8
437,1,-0.6109505655968028,-2.216414853238884,-0.2787680341613449,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,11,12
438,1,0.20997472854879742,-0.453604510405507,0.6303799767467595,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,-0.3707562300992627,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,11,12
439,1,-1.431875859742403,0.4278006610111815,0.6303799767467595,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,16,16
440,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,1.5437595391753545,2.700687462937412,2.1174174515500237,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0
441,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,0.538138217476116,1.3388316577506099,1.0121218925123545,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8,9,9
442,1,-1.431875859742403,1.30920583242787,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,13,14
443,1,-1.431875859742403,1.30920583242787,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,0.7198227748557634,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,9,8
444,1,-0.6109505655968028,0.4278006610111815,1.5395279876548638,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.21833992984821768,1.0121218925123545,0.07337676810107183,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9,10,11
445,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,1.5437595391753545,0.538138217476116,1.3388316577506099,0.32068283120654595,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,9,9
446,1,-1.431875859742403,0.4278006610111815,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11,11,11
447,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,1.7312677235998488,1.5437595391753545,3.78196208566806,2.1174174515500237,-0.3707562300992627,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,10,9
448,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,0.5043407726041995,0,0,0,0,1,0,0,0,0,1,1,0,0,0,16,16,17
449,1,-1.431875859742403,-1.3350096818221955,-0.2787680341613449,-2.074296214135297,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.14210523415049203,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,13,13
450,1,-0.6109505655968028,-0.453604510405507,0.6303799767467595,1.7312677235998488,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.35758723640205586,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15,15,15
451,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,11,11
